Date;Speed;Density;Bt;Bz
20200102133817;;;1.95;1.56
20200102133818;;;1.99;1.68
20200102133819;;;2.13;1.96
20200102133820;327.2;3.08;2.29;2.16
20200102133821;;;2.47;1.98
20200102133822;;;2.35;1.54
20200102133823;;;2.36;1.55
20200102133824;;;2.49;1.41
20200102133825;326.9;3.61;2.6;1.48
20200102133826;;;2.62;1.52
20200102133827;;;2.63;1.56
20200102133828;;;2.61;1.54
20200102133829;332.1;3.88;2.62;1.53
20200102133830;;;2.64;1.54
20200102133831;;;2.57;1.53
20200102133832;;;2.56;1.52
20200102133833;;;2.6;1.51
20200102133834;338.5;3.12;2.55;1.55
20200102133835;;;2.52;1.56
20200102133836;;;2.56;1.64
20200102133837;;;2.55;1.6
20200102133838;337.2;3.7;2.54;1.55
20200102133839;;;2.54;1.56
20200102133840;;;2.59;1.57
20200102133841;;;2.55;1.57
20200102133842;335.8;3.29;2.55;1.5
20200102133843;;;2.54;1.47
20200102133844;;;2.55;1.48
20200102133845;;;2.53;1.48
20200102133846;;;2.58;1.44
20200102133847;334.7;3.18;2.53;1.39
20200102133848;;;2.56;1.43
20200102133849;;;2.56;1.41
20200102133850;;;2.57;1.44
20200102133851;337.8;3.5;2.55;1.47
20200102133852;;;2.64;1.61
20200102133853;;;2.65;1.61
20200102133854;;;2.59;1.54
20200102133855;;;2.57;1.56
20200102133856;335.9;3.23;2.56;1.47
20200102133857;;;2.56;1.44
20200102133858;;;2.57;1.46
20200102133859;;;2.62;1.5
20200102133900;334.4;3.62;2.56;1.51
20200102133901;;;2.58;1.54
20200102133902;;;2.64;1.61
20200102133903;;;2.61;1.62
20200102133904;326.4;3.36;2.52;1.59
20200102133905;;;2.58;1.65
20200102133906;;;2.56;1.59
20200102133907;;;2.57;1.54
20200102133908;;;2.58;1.56
20200102133909;326.4;3.52;2.59;1.52
20200102133910;;;2.52;1.45
20200102133911;;;2.54;1.48
20200102133912;;;2.55;1.56
20200102133913;337.4;3.33;2.6;1.6
20200102133914;;;2.59;1.57
20200102133915;;;2.55;1.54
20200102133916;;;2.48;1.49
20200102133917;325.3;3.17;2.52;1.56
20200102133918;;;2.58;1.63
20200102133919;;;2.64;1.64
20200102133920;;;2.65;1.69
20200102133921;;;2.62;1.64
20200102133922;325.1;3.37;2.66;1.69
20200102133923;;;2.6;1.63
20200102133924;;;2.58;1.64
20200102133925;;;2.63;1.65
20200102133926;333.9;3.58;2.61;1.64
20200102133927;;;2.6;1.66
20200102133928;;;2.6;1.64
20200102133929;;;2.61;1.7
20200102133930;;;2.55;1.69
20200102133931;334.2;3.75;2.62;1.73
20200102133932;;;2.66;1.74
20200102133933;;;2.62;1.69
20200102133934;;;2.65;1.66
20200102133935;335.5;3.25;2.68;1.7
20200102133936;;;2.63;1.64
20200102133937;;;2.59;1.63
20200102133938;;;2.63;1.69
20200102133939;;;2.6;1.67
20200102133940;337.4;3.64;2.54;1.64
20200102133941;;;2.58;1.67
20200102133942;;;2.56;1.71
20200102133943;;;2.57;1.69
20200102133944;330.6;4.15;2.6;1.68
20200102133945;;;2.58;1.68
20200102133946;;;2.61;1.72
20200102133947;;;2.58;1.77
20200102133948;335.8;3.51;2.5;1.67
20200102133949;;;2.53;1.7
20200102133950;;;2.49;1.57
20200102133951;;;2.44;1.53
20200102133952;;;2.47;1.56
20200102133953;333.7;3.71;2.51;1.55
20200102133954;;;2.49;1.64
20200102133955;;;2.56;1.8
20200102133956;;;2.54;1.77
20200102133957;334.7;3.67;2.62;1.8
20200102133958;;;2.58;1.64
20200102133959;;;2.55;1.72
20200102134000;;;2.53;1.69
20200102134001;332.1;3.92;2.6;1.73
20200102134002;;;2.55;1.65
20200102134003;;;2.48;1.67
20200102134004;;;2.53;1.78
20200102134005;;;2.63;1.87
20200102134006;336.4;3.42;2.57;1.79
20200102134007;;;2.62;1.8
20200102134008;;;2.65;1.82
20200102134009;;;2.63;1.83
20200102134010;335.1;3.85;2.61;1.88
20200102134011;;;2.53;1.84
20200102134012;;;2.39;1.73
20200102134013;;;2.44;1.74
20200102134014;;;2.44;1.74
20200102134015;333.9;3.74;2.46;1.74
20200102134016;;;2.45;1.68
20200102134017;;;2.48;1.72
20200102134018;;;2.52;1.73
20200102134019;333.2;3.64;2.53;1.74
20200102134020;;;2.5;1.7
20200102134021;;;2.47;1.67
20200102134022;;;2.48;1.63
20200102134023;335.4;3.55;2.58;1.74
20200102134024;;;2.65;1.81
20200102134025;;;2.63;1.82
20200102134026;;;2.57;1.74
20200102134027;;;2.62;1.73
20200102134028;334.3;3.6;2.61;1.76
20200102134029;;;2.6;1.7
20200102134030;;;2.66;1.72
20200102134031;;;2.56;1.62
20200102134032;336.6;3.48;2.63;1.68
20200102134033;;;2.63;1.66
20200102134034;;;2.65;1.66
20200102134035;;;2.67;1.7
20200102134036;;;2.64;1.71
20200102134037;334.0;3.74;2.63;1.7
20200102134038;;;2.62;1.66
20200102134039;;;2.62;1.69
20200102134040;;;2.64;1.69
20200102134041;337.4;3.38;2.67;1.71
20200102134042;;;2.67;1.66
20200102134043;;;2.69;1.74
20200102134044;;;2.64;1.77
20200102134045;333.0;3.61;2.65;1.8
20200102134046;;;2.63;1.72
20200102134047;;;2.59;1.67
20200102134048;;;2.56;1.6
20200102134049;;;2.57;1.6
20200102134050;336.1;3.7;2.57;1.63
20200102134051;;;2.54;1.64
20200102134052;;;2.54;1.62
20200102134053;;;2.59;1.68
20200102134054;334.8;3.57;2.57;1.65
20200102134055;;;2.58;1.64
20200102134056;;;2.55;1.61
20200102134057;;;2.56;1.59
20200102134058;336.0;3.57;2.56;1.61
20200102134059;;;2.5;1.54
20200102134100;;;2.52;1.54
20200102134101;;;2.53;1.57
20200102134102;;;2.54;1.55
20200102134103;336.3;3.72;2.51;1.56
20200102134104;;;2.53;1.59
20200102134105;;;2.55;1.61
20200102134106;;;2.56;1.64
20200102134107;335.3;3.57;2.52;1.61
20200102134108;;;2.51;1.59
20200102134109;;;2.52;1.59
20200102134110;;;2.52;1.56
20200102134111;;;2.51;1.52
20200102134112;326.9;3.67;2.55;1.55
20200102134113;;;2.57;1.58
20200102134114;;;2.55;1.59
20200102134115;;;2.56;1.6
20200102134116;336.4;3.78;2.63;1.67
20200102134117;;;2.61;1.62
20200102134118;;;2.58;1.6
20200102134119;;;2.64;1.63
20200102134120;333.7;3.98;2.67;1.66
20200102134121;;;2.67;1.65
20200102134122;;;2.64;1.63
20200102134123;;;2.71;1.68
20200102134124;;;2.69;1.66
20200102134125;337.5;3.32;2.69;1.66
20200102134126;;;2.67;1.64
20200102134127;;;2.71;1.68
20200102134128;;;2.64;1.62
20200102134129;334.7;3.48;2.63;1.62
20200102134130;;;2.64;1.62
20200102134131;;;2.64;1.61
20200102134132;;;2.65;1.59
20200102134133;;;2.68;1.62
20200102134134;336.8;3.56;2.67;1.63
20200102134135;;;2.64;1.59
20200102134136;;;2.61;1.56
20200102134137;;;2.64;1.57
20200102134138;331.0;4.04;2.63;1.56
20200102134139;;;2.55;1.53
20200102134140;;;2.53;1.54
20200102134141;;;2.48;1.55
20200102134142;336.9;3.35;2.55;1.59
20200102134143;;;2.54;1.55
20200102134144;;;2.53;1.54
20200102134145;;;2.55;1.55
20200102134146;;;2.56;1.56
20200102134147;336.7;3.85;2.57;1.56
20200102134148;;;2.54;1.52
20200102134149;;;2.54;1.51
20200102134150;;;2.48;1.46
20200102134151;336.5;3.62;2.49;1.49
20200102134152;;;2.57;1.54
20200102134153;;;2.57;1.54
20200102134154;;;2.61;1.54
20200102134155;;;2.64;1.58
20200102134156;338.0;3.7;2.57;1.52
20200102134157;;;2.54;1.55
20200102134158;;;2.47;1.56
20200102134159;;;2.51;1.51
20200102134200;326.4;3.5;2.62;1.55
20200102134201;;;2.61;1.6
20200102134202;;;2.63;1.62
20200102134203;;;2.61;1.63
20200102134204;335.4;3.79;2.6;1.64
20200102134205;;;2.55;1.54
20200102134206;;;2.61;1.55
20200102134207;;;2.54;1.49
20200102134208;;;2.53;1.47
20200102134209;336.8;3.66;2.51;1.46
20200102134210;;;2.45;1.44
20200102134211;;;2.49;1.47
20200102134212;;;2.55;1.58
20200102134213;334.9;3.72;2.45;1.56
20200102134214;;;2.44;1.6
20200102134215;;;2.49;1.6
20200102134216;;;2.47;1.57
20200102134217;;;2.46;1.56
20200102134218;335.9;3.77;2.43;1.52
20200102134219;;;2.49;1.46
20200102134220;;;2.53;1.58
20200102134221;;;2.46;1.55
20200102134222;333.3;3.83;2.5;1.62
20200102134223;;;2.46;1.64
20200102134224;;;2.49;1.6
20200102134225;;;2.51;1.59
20200102134226;334.6;3.47;2.46;1.6
20200102134227;;;2.43;1.62
20200102134228;;;2.46;1.59
20200102134229;;;2.46;1.56
20200102134230;;;2.56;1.66
20200102134231;337.5;3.88;2.61;1.66
20200102134232;;;2.57;1.74
20200102134233;;;2.58;1.95
20200102134234;;;2.56;1.98
20200102134235;325.0;3.7;2.66;2.06
20200102134236;;;2.6;2.03
20200102134237;;;2.56;1.94
20200102134238;;;2.6;1.95
20200102134239;;;2.54;1.92
20200102134240;331.8;3.78;2.47;1.8
20200102134241;;;2.45;1.73
20200102134242;;;2.46;1.73
20200102134243;;;2.51;1.81
20200102134244;335.5;3.56;2.57;1.94
20200102134245;;;2.52;1.97
20200102134246;;;2.55;2.01
20200102134247;;;2.5;1.9
20200102134248;335.6;3.61;2.53;1.88
20200102134249;;;2.6;1.84
20200102134250;;;2.63;1.88
20200102134251;;;2.68;1.99
20200102134252;;;2.69;1.96
20200102134253;330.4;3.93;2.67;1.96
20200102134254;;;2.66;1.95
20200102134255;;;2.65;2.01
20200102134256;;;2.72;2.11
20200102134257;335.6;3.4;2.71;1.93
20200102134258;;;2.66;1.9
20200102134259;;;2.66;1.91
20200102134300;;;2.68;1.94
20200102134301;;;2.68;1.99
20200102134302;334.8;3.87;2.64;1.93
20200102134303;;;2.67;1.91
20200102134304;;;2.63;1.87
20200102134305;;;2.65;1.88
20200102134306;326.0;3.59;2.62;1.91
20200102134307;;;2.63;1.93
20200102134308;;;2.66;1.93
20200102134309;;;2.65;1.89
20200102134310;331.3;3.78;2.62;1.87
20200102134311;;;2.65;1.91
20200102134312;;;2.63;1.87
20200102134313;;;2.69;1.93
20200102134314;;;2.7;1.92
20200102134315;334.8;3.52;2.69;1.94
20200102134316;;;2.66;1.95
20200102134317;;;2.65;1.94
20200102134318;;;2.68;1.98
20200102134319;324.6;3.69;2.72;1.99
20200102134320;;;2.74;1.96
20200102134321;;;2.71;1.95
20200102134322;;;2.75;2.02
20200102134323;335.5;3.72;2.76;2.01
20200102134324;;;2.77;2.04
20200102134325;;;2.79;2.05
20200102134326;;;2.74;2.01
20200102134327;;;2.78;2.03
20200102134328;334.1;3.55;2.75;2.04
20200102134329;;;2.69;2.06
20200102134330;;;2.72;2.11
20200102134331;;;2.72;2.07
20200102134332;335.6;3.96;2.69;2.03
20200102134333;;;2.68;2.04
20200102134334;;;2.57;1.94
20200102134335;;;2.6;1.98
20200102134336;;;2.61;1.96
20200102134337;335.3;3.78;2.59;1.94
20200102134338;;;2.5;1.91
20200102134339;;;2.6;2.03
20200102134340;;;2.62;2.03
20200102134341;334.0;3.74;2.65;2.06
20200102134342;;;2.52;1.93
20200102134343;;;2.54;1.9
20200102134344;;;2.53;1.88
20200102134345;334.8;3.7;2.54;1.86
20200102134346;;;2.54;1.86
20200102134347;;;2.54;1.87
20200102134348;;;2.56;1.92
20200102134349;;;2.58;1.94
20200102134350;335.4;4.39;2.55;1.89
20200102134351;;;2.5;1.84
20200102134352;;;2.48;1.81
20200102134353;;;2.49;1.84
20200102134354;333.6;3.67;2.49;1.8
20200102134355;;;2.5;1.72
20200102134356;;;2.56;1.72
20200102134357;;;2.6;1.76
20200102134358;;;2.49;1.71
20200102134359;334.2;3.59;2.46;1.74
20200102134400;;;2.48;1.77
20200102134401;;;2.47;1.81
20200102134402;;;2.5;1.8
20200102134403;325.8;3.82;2.44;1.72
20200102134404;;;2.5;1.71
20200102134405;;;2.48;1.68
20200102134406;;;2.5;1.71
20200102134407;332.3;3.84;2.52;1.76
20200102134408;;;2.53;1.79
20200102134409;;;2.49;1.82
20200102134410;;;2.51;1.83
20200102134411;;;2.58;2.03
20200102134412;337.0;3.68;2.51;1.97
20200102134413;;;2.54;1.95
20200102134414;;;2.54;1.93
20200102134415;;;2.63;2.01
20200102134416;334.2;4.01;2.57;1.96
20200102134417;;;2.58;2.0
20200102134418;;;2.59;1.98
20200102134419;;;2.59;1.96
20200102134420;;;2.58;1.95
20200102134421;337.1;4.05;2.57;1.96
20200102134422;;;2.58;1.97
20200102134423;;;2.53;1.94
20200102134424;;;2.53;1.9
20200102134425;335.2;4.19;2.51;1.86
20200102134426;;;2.52;1.84
20200102134427;;;2.45;1.82
20200102134428;;;2.48;1.79
20200102134429;333.7;4.08;2.49;1.81
20200102134430;;;2.53;1.86
20200102134431;;;2.54;1.81
20200102134432;;;2.5;1.77
20200102134433;;;2.5;1.78
20200102134434;334.8;3.66;2.5;1.77
20200102134435;;;2.49;1.76
20200102134436;;;2.48;1.77
20200102134437;;;2.47;1.8
20200102134438;335.7;4.23;2.45;1.85
20200102134439;;;2.47;1.87
20200102134440;;;2.49;1.89
20200102134441;;;2.51;1.87
20200102134442;;;2.51;1.79
20200102134443;334.3;4.06;2.54;1.9
20200102134444;;;2.59;1.91
20200102134445;;;2.53;1.87
20200102134446;;;2.56;1.93
20200102134447;334.7;3.68;2.55;1.89
20200102134448;;;2.56;1.88
20200102134449;;;2.59;1.9
20200102134450;;;2.59;1.92
20200102134451;336.9;3.79;2.55;1.85
20200102134452;;;2.57;1.82
20200102134453;;;2.52;1.81
20200102134454;;;2.51;1.8
20200102134455;;;2.51;1.87
20200102134456;335.8;4.28;2.54;1.92
20200102134457;;;2.53;1.87
20200102134458;;;2.59;1.9
20200102134459;;;2.62;1.87
20200102134500;333.1;4.11;2.6;1.87
20200102134501;;;2.6;1.9
20200102134502;;;2.63;1.89
20200102134503;;;2.56;1.81
20200102134504;;;2.6;1.85
20200102134505;325.5;3.67;2.54;1.82
20200102134506;;;2.57;1.83
20200102134507;;;2.59;1.84
20200102134508;;;2.57;1.9
20200102134509;336.9;3.97;2.58;1.93
20200102134510;;;2.51;1.9
20200102134511;;;2.56;1.94
20200102134512;;;2.53;1.83
20200102134513;337.9;4.12;2.51;1.76
20200102134514;;;2.52;1.74
20200102134515;;;2.63;1.82
20200102134516;;;2.62;1.87
20200102134517;;;2.51;1.76
20200102134518;333.1;3.89;2.51;1.71
20200102134519;;;2.54;1.72
20200102134520;;;2.55;1.75
20200102134521;;;2.54;1.75
20200102134522;334.0;3.64;2.5;1.74
20200102134523;;;2.51;1.73
20200102134524;;;2.52;1.73
20200102134525;;;2.52;1.81
20200102134526;333.9;3.85;2.55;1.83
20200102134527;;;2.57;1.8
20200102134528;;;2.56;1.81
20200102134529;;;2.55;1.8
20200102134530;;;2.57;1.87
20200102134531;325.2;3.92;2.56;1.77
20200102134532;;;2.55;1.74
20200102134533;;;2.55;1.84
20200102134534;;;2.56;1.92
20200102134535;336.3;4.11;2.55;1.83
20200102134536;;;2.51;1.74
20200102134537;;;2.53;1.81
20200102134538;;;2.57;1.82
20200102134539;;;2.47;1.72
20200102134540;337.4;4.01;2.51;1.79
20200102134541;;;2.54;1.83
20200102134542;;;2.5;1.78
20200102134543;;;2.48;1.73
20200102134544;335.1;3.6;2.49;1.7
20200102134545;;;2.43;1.68
20200102134546;;;2.54;1.76
20200102134547;;;2.59;1.84
20200102134548;331.6;4.4;2.56;1.84
20200102134549;;;2.55;1.86
20200102134550;;;2.52;1.79
20200102134551;;;2.48;1.66
20200102134552;;;2.53;1.66
20200102134553;337.8;4.11;2.51;1.54
20200102134554;;;2.53;1.57
20200102134555;;;2.53;1.57
20200102134556;;;2.48;1.58
20200102134557;336.2;3.98;2.49;1.62
20200102134558;;;2.5;1.55
20200102134559;;;2.56;1.71
20200102134600;;;2.64;1.86
20200102134601;;;2.54;1.8
20200102134602;326.5;4.13;2.56;1.84
20200102134603;;;2.54;1.91
20200102134604;;;2.59;1.94
20200102134605;;;2.61;1.94
20200102134606;332.4;4.49;2.62;1.98
20200102134607;;;2.61;1.93
20200102134608;;;2.53;1.85
20200102134609;;;2.52;1.78
20200102134610;333.5;4.02;2.56;1.72
20200102134611;;;2.55;1.64
20200102134612;;;2.53;1.63
20200102134613;;;2.55;1.64
20200102134614;;;2.57;1.57
20200102134615;334.2;3.67;2.68;1.78
20200102134616;;;2.65;1.74
20200102134617;;;2.67;1.79
20200102134618;;;2.72;2.03
20200102134619;336.5;4.33;2.74;2.12
20200102134620;;;2.76;2.11
20200102134621;;;2.76;2.1
20200102134622;;;2.8;2.11
20200102134623;;;2.82;2.15
20200102134624;334.1;4.25;2.8;2.14
20200102134625;;;2.82;2.2
20200102134626;;;2.81;2.2
20200102134627;;;2.79;2.21
20200102134628;336.8;3.7;2.79;2.18
20200102134629;;;2.79;2.19
20200102134630;;;2.73;2.15
20200102134631;;;2.72;2.16
20200102134632;337.5;4.25;2.73;2.15
20200102134633;;;2.72;2.11
20200102134634;;;2.66;2.05
20200102134635;;;2.64;2.04
20200102134636;;;2.66;2.01
20200102134637;336.4;3.65;2.68;2.01
20200102134638;;;2.66;2.0
20200102134639;;;2.7;2.05
20200102134640;;;2.73;2.07
20200102134641;333.1;4.02;2.66;2.06
20200102134642;;;2.64;2.04
20200102134643;;;2.66;2.03
20200102134644;;;2.6;1.98
20200102134645;;;2.63;1.99
20200102134646;325.3;3.59;2.63;2.02
20200102134647;;;2.65;2.02
20200102134648;;;2.67;2.04
20200102134649;;;2.69;2.05
20200102134650;333.8;3.83;2.7;2.03
20200102134651;;;2.72;2.07
20200102134652;;;2.65;2.03
20200102134653;;;2.62;1.99
20200102134654;338.4;3.74;2.65;1.99
20200102134655;;;2.68;2.02
20200102134656;;;2.65;1.97
20200102134657;;;2.6;1.97
20200102134658;;;2.61;2.02
20200102134659;333.0;3.86;2.66;2.11
20200102134700;;;2.63;2.07
20200102134701;;;2.61;2.0
20200102134702;;;2.65;2.02
20200102134703;334.8;3.62;2.69;2.02
20200102134704;;;2.74;2.06
20200102134705;;;2.77;2.09
20200102134706;;;2.78;2.11
20200102134707;;;2.76;2.09
20200102134708;336.3;3.82;2.78;2.1
20200102134709;;;2.77;2.12
20200102134710;;;2.83;2.15
20200102134711;;;2.8;2.13
20200102134712;334.5;3.8;2.82;2.16
20200102134713;;;2.78;2.11
20200102134714;;;2.77;2.12
20200102134715;;;2.78;2.15
20200102134716;335.9;3.53;2.78;2.12
20200102134717;;;2.78;2.1
20200102134718;;;2.78;2.08
20200102134719;;;2.79;2.11
20200102134720;;;2.85;2.17
20200102134721;334.9;4.43;2.8;2.16
20200102134722;;;2.75;2.12
20200102134723;;;2.75;2.11
20200102134724;;;2.83;2.16
20200102134725;334.5;4.32;2.77;2.1
20200102134726;;;2.75;2.08
20200102134727;;;2.78;2.09
20200102134728;;;2.81;2.11
20200102134729;336.1;4.29;2.82;2.13
20200102134730;;;2.83;2.16
20200102134731;;;2.77;2.08
20200102134732;;;2.79;2.09
20200102134733;;;2.79;2.09
20200102134734;332.3;4.07;2.76;2.07
20200102134735;;;2.81;2.13
20200102134736;;;2.76;2.05
20200102134737;;;2.77;2.07
20200102134738;335.0;4.36;2.77;2.08
20200102134739;;;2.73;2.04
20200102134740;;;2.76;2.05
20200102134741;;;2.75;2.02
20200102134742;;;2.84;2.14
20200102134743;333.6;4.34;2.78;2.08
20200102134744;;;2.78;2.09
20200102134745;;;2.77;2.1
20200102134746;;;2.76;2.16
20200102134747;326.9;3.65;2.78;2.15
20200102134748;;;2.78;2.18
20200102134749;;;2.76;2.18
20200102134750;;;2.8;2.16
20200102134751;;;2.7;2.05
20200102134752;333.2;4.07;2.64;1.97
20200102134753;;;2.76;2.1
20200102134754;;;2.76;2.12
20200102134755;;;2.73;2.13
20200102134756;336.7;3.8;2.62;2.1
20200102134757;;;2.64;2.08
20200102134758;;;2.72;2.13
20200102134759;;;2.73;2.12
20200102134800;335.7;4.07;2.68;2.1
20200102134801;;;2.7;2.06
20200102134802;;;2.73;2.11
20200102134803;;;2.72;2.08
20200102134804;;;2.75;2.12
20200102134805;337.6;3.56;2.75;2.07
20200102134806;;;2.66;1.98
20200102134807;;;2.62;1.92
20200102134808;;;2.68;2.01
20200102134809;336.0;4.15;2.67;2.07
20200102134810;;;2.64;2.04
20200102134811;;;2.62;2.03
20200102134812;;;2.54;1.96
20200102134813;338.0;4.09;2.58;1.99
20200102134814;;;2.55;1.94
20200102134815;;;2.49;1.91
20200102134816;;;2.48;1.89
20200102134817;;;2.49;1.9
20200102134818;326.5;4.18;2.54;1.93
20200102134819;;;2.54;1.95
20200102134820;;;2.53;1.9
20200102134821;;;2.52;1.88
20200102134822;;;2.51;1.84
20200102134858;;;2.78;2.02
20200102134859;;;2.74;2.01
20200102134900;;;2.68;1.99
20200102134901;;;2.73;2.01
20200102134902;327.3;4.13;2.74;2.0
20200102134903;;;2.72;1.99
20200102134904;;;2.7;2.0
20200102134905;;;2.63;1.97
20200102134906;335.4;4.71;2.66;1.99
20200102134907;;;2.74;1.98
20200102134908;;;2.81;2.06
20200102134909;;;2.76;2.01
20200102134910;334.0;4.08;2.76;2.02
20200102134911;;;2.82;2.08
20200102134912;;;2.81;2.09
20200102134913;;;2.79;2.12
20200102134914;;;2.71;2.09
20200102134915;334.5;4.27;2.7;2.06
20200102134916;;;2.68;2.07
20200102134917;;;2.71;2.12
20200102134918;;;2.73;2.16
20200102134919;337.9;4.22;2.73;2.15
20200102134920;;;2.74;2.16
20200102134921;;;2.71;2.15
20200102134922;;;2.71;2.14
20200102134923;;;2.75;2.17
20200102134924;337.5;4.29;2.77;2.17
20200102134925;;;2.73;2.22
20200102134926;;;2.76;2.29
20200102134927;;;2.71;2.18
20200102134928;335.8;4.15;2.7;2.14
20200102134929;;;2.64;2.1
20200102134930;;;2.66;2.09
20200102134931;;;2.68;2.11
20200102134932;336.2;3.8;2.67;2.09
20200102134933;;;2.67;2.06
20200102134934;;;2.69;2.0
20200102134935;;;2.73;1.98
20200102134936;;;2.74;1.94
20200102134937;336.3;4.03;2.74;1.97
20200102134938;;;2.72;1.96
20200102134939;;;2.73;1.99
20200102134940;;;2.69;1.97
20200102134941;335.2;4.21;2.63;1.93
20200102134942;;;2.67;1.91
20200102134943;;;2.69;1.91
20200102134944;;;2.72;1.88
20200102134945;;;2.75;1.94
20200102134946;337.0;4.1;2.8;1.95
20200102134947;;;2.83;1.98
20200102134948;;;2.75;1.97
20200102134949;;;2.78;2.03
20200102134950;337.4;3.8;2.81;2.04
20200102134951;;;2.76;2.02
20200102134952;;;2.76;2.02
20200102134953;;;2.81;2.14
20200102134954;;;2.81;2.13
20200102134955;337.1;4.1;2.71;2.02
20200102134956;;;2.75;2.09
20200102134957;;;2.77;2.13
20200102134958;;;2.75;2.12
20200102134959;335.2;4.11;2.72;2.1
20200102135000;;;2.77;2.17
20200102135001;;;2.72;2.18
20200102135002;;;2.67;2.15
20200102135003;336.0;3.89;2.7;2.16
20200102135004;;;2.69;2.17
20200102135005;;;2.69;2.16
20200102135006;;;2.7;2.15
20200102135007;;;2.72;2.19
20200102135008;337.8;4.09;2.72;2.16
20200102135009;;;2.64;2.05
20200102135010;;;2.77;2.11
20200102135011;;;2.76;2.06
20200102135012;334.5;4.19;2.78;2.06
20200102135013;;;2.8;2.08
20200102135014;;;2.78;2.07
20200102135015;;;2.74;2.01
20200102135016;334.6;4.3;2.76;2.02
20200102135017;;;2.76;2.03
20200102135018;;;2.72;2.02
20200102135019;;;2.76;2.11
20200102135020;;;2.78;2.15
20200102135021;333.4;4.14;2.76;2.16
20200102135022;;;2.79;2.21
20200102135023;;;2.82;2.23
20200102135024;;;2.82;2.23
20200102135025;338.7;4.24;2.79;2.18
20200102135026;;;2.82;2.2
20200102135027;;;2.81;2.15
20200102135028;;;2.8;2.1
20200102135029;;;2.81;2.04
20200102135030;337.9;4.69;2.82;2.09
20200102135031;;;2.84;2.07
20200102135032;;;2.79;2.03
20200102135033;;;2.81;2.14
20200102135034;337.7;3.99;2.86;2.16
20200102135035;;;2.78;2.08
20200102135036;;;2.73;2.01
20200102135037;;;2.82;2.09
20200102135038;336.8;4.57;2.8;2.09
20200102135039;;;2.8;2.11
20200102135040;;;2.83;2.15
20200102135041;;;2.8;2.12
20200102135042;;;2.78;2.11
20200102135043;333.0;4.47;2.77;2.11
20200102135044;;;2.83;2.17
20200102135045;;;2.84;2.17
20200102135046;;;2.81;2.15
20200102135047;334.1;4.23;2.82;2.16
20200102135048;;;2.82;2.22
20200102135049;;;2.81;2.21
20200102135050;;;2.84;2.2
20200102135051;;;2.8;2.15
20200102135052;337.6;3.76;2.85;2.19
20200102135053;;;2.82;2.21
20200102135054;;;2.79;2.16
20200102135055;;;2.89;2.3
20200102135056;337.6;4.14;2.85;2.27
20200102135057;;;2.8;2.21
20200102135058;;;2.77;2.17
20200102135059;;;2.74;2.12
20200102135100;336.0;4.57;2.82;2.18
20200102135101;;;2.79;2.18
20200102135102;;;2.76;2.17
20200102135103;;;2.78;2.18
20200102135104;;;2.82;2.19
20200102135105;334.8;4.11;2.87;2.21
20200102135106;;;2.8;2.13
20200102135107;;;2.77;2.11
20200102135108;;;2.77;2.11
20200102135109;338.0;3.93;2.86;2.19
20200102135110;;;2.85;2.21
20200102135111;;;2.89;2.22
20200102135112;;;2.85;2.18
20200102135113;;;2.86;2.15
20200102135114;337.0;4.41;2.86;2.15
20200102135115;;;2.85;2.18
20200102135116;;;2.81;2.16
20200102135117;;;2.78;2.13
20200102135118;338.2;4.37;2.82;2.15
20200102135119;;;2.82;2.14
20200102135120;;;2.83;2.13
20200102135121;;;2.83;2.14
20200102135122;333.9;4.36;2.67;2.01
20200102135123;;;2.71;2.08
20200102135124;;;2.68;2.16
20200102135125;;;2.68;2.1
20200102135126;;;2.7;1.99
20200102135127;336.8;3.85;2.72;1.93
20200102135128;;;2.81;1.98
20200102135129;;;2.74;2.08
20200102135130;;;2.8;2.18
20200102135131;334.0;4.3;2.79;2.13
20200102135132;;;2.75;2.01
20200102135133;;;2.83;2.0
20200102135134;;;2.79;2.0
20200102135135;;;2.78;1.95
20200102135136;339.3;4.0;2.78;1.95
20200102135137;;;2.78;1.96
20200102135138;;;2.8;2.02
20200102135139;;;2.71;1.99
20200102135140;335.8;4.21;2.65;1.96
20200102135141;;;2.61;1.91
20200102135142;;;2.72;1.97
20200102135143;;;2.82;2.01
20200102135144;326.1;3.81;2.76;1.95
20200102135145;;;2.76;1.97
20200102135146;;;2.74;1.93
20200102135147;;;2.73;1.94
20200102135148;;;2.7;2.03
20200102135149;334.2;4.23;2.72;2.2
20200102135150;;;2.72;2.18
20200102135151;;;2.7;2.13
20200102135152;;;2.71;2.15
20200102135153;337.4;3.92;2.67;2.1
20200102135154;;;2.63;2.06
20200102135155;;;2.64;2.05
20200102135156;;;2.67;2.06
20200102135157;;;2.64;2.0
20200102135158;338.9;3.94;2.65;2.0
20200102135159;;;2.64;2.01
20200102135200;;;2.65;1.98
20200102135201;;;2.66;2.01
20200102135202;336.9;4.28;2.65;1.99
20200102135203;;;2.63;2.03
20200102135204;;;2.64;2.09
20200102135205;;;2.6;2.01
20200102135206;337.1;4.06;2.64;1.99
20200102135207;;;2.59;1.9
20200102135208;;;2.56;1.82
20200102135209;;;2.53;1.78
20200102135210;;;2.57;1.81
20200102135211;339.9;4.14;2.61;1.82
20200102135212;;;2.55;1.77
20200102135213;;;2.52;1.68
20200102135214;;;2.52;1.72
20200102135215;339.1;4.35;2.68;1.82
20200102135216;;;2.73;1.84
